hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,revenue
City Hotel,0,48,2016,November,45,4,0,2,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,97.2,0,2,2,194.4
City Hotel,0,48,2016,November,45,4,0,2,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,97.2,0,2,2,194.4
City Hotel,0,48,2016,November,45,4,0,2,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,97.2,0,2,2,194.4
City Hotel,0,48,2016,November,45,4,0,2,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,97.2,0,2,2,194.4
City Hotel,0,71,2016,November,45,3,0,3,2,0,0,BB,ESP,Direct,Direct,A,A,0,No Deposit,Transient,79.2,0,3,3,237.60000000000002
City Hotel,0,19,2016,November,45,2,0,4,2,0,0,HB,ITA,Online TA,TA/TO,A,A,0,No Deposit,Transient,134.3,0,1,4,537.2
City Hotel,0,190,2016,November,45,3,0,3,2,0,0,BB,NLD,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.9,0,0,3,272.70000000000005
City Hotel,0,124,2016,November,45,2,0,4,2,0,0,HB,DEU,Online TA,TA/TO,D,D,0,No Deposit,Transient,137.7,0,1,4,550.8
City Hotel,0,190,2016,November,45,3,0,3,2,0,0,BB,NLD,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.9,0,0,3,272.70000000000005
City Hotel,0,62,2016,November,45,4,0,2,2,0,0,BB,BRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,97.2,0,1,2,194.4
City Hotel,0,42,2016,November,45,4,0,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,72.0,0,0,2,144.0
City Hotel,0,49,2016,November,45,2,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,4,300.0
City Hotel,0,49,2016,November,45,2,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,4,300.0
City Hotel,0,148,2016,November,45,2,0,4,2,0,0,BB,HUN,Direct,Direct,A,A,1,No Deposit,Transient,79.2,0,0,4,316.8
City Hotel,0,148,2016,November,45,2,0,4,2,0,0,BB,HUN,Direct,Direct,A,A,1,No Deposit,Transient,79.2,0,0,4,316.8
City Hotel,0,42,2016,November,45,4,0,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,72.0,0,0,2,144.0
City Hotel,0,46,2016,November,45,4,0,2,1,0,0,BB,DEU,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,67.5,0,0,2,135.0
City Hotel,0,46,2016,November,45,4,0,2,1,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,67.5,0,0,2,135.0
City Hotel,0,42,2016,November,45,4,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,72.0,0,0,2,144.0
City Hotel,0,46,2016,November,45,4,0,2,1,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,67.5,0,0,2,135.0
City Hotel,0,42,2016,November,45,4,0,2,1,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,1,No Deposit,Transient,67.5,0,0,2,135.0
City Hotel,0,69,2016,November,45,4,0,2,2,0,0,BB,ITA,Online TA,TA/TO,D,D,0,No Deposit,Transient,102.6,0,0,2,205.2
City Hotel,0,47,2016,October,45,30,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,7,525.0
City Hotel,0,44,2016,November,45,3,0,3,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,93.33,0,1,3,279.99
City Hotel,0,49,2016,November,45,2,0,4,2,0,0,BB,FRA,Direct,Direct,A,A,1,No Deposit,Transient,90.75,0,2,4,363.0
City Hotel,0,51,2016,November,45,4,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,75.0,0,0,2,150.0
City Hotel,0,98,2016,November,45,2,0,4,2,1,0,BB,LUX,Online TA,TA/TO,A,A,0,No Deposit,Transient,106.2,0,1,4,424.8
City Hotel,0,57,2016,November,45,3,0,3,2,0,0,BB,GBR,Direct,Direct,A,A,0,No Deposit,Transient,98.0,0,1,3,294.0
City Hotel,0,66,2016,November,45,3,0,3,1,0,0,BB,RUS,Online TA,TA/TO,A,A,0,No Deposit,Transient,93.6,0,3,3,280.79999999999995
City Hotel,0,44,2016,November,45,2,0,4,2,1,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,90.0,0,0,4,360.0
City Hotel,0,93,2016,November,45,3,0,3,3,0,0,BB,FRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,122.4,0,1,3,367.20000000000005
City Hotel,0,44,2016,November,45,3,0,3,2,0,0,BB,FRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,134.4,0,1,3,403.20000000000005
City Hotel,0,0,2016,November,45,5,2,1,1,0,0,BB,SWE,Direct,Direct,A,A,2,No Deposit,Transient,150.0,0,0,3,450.0
City Hotel,0,58,2016,November,45,2,0,4,2,0,0,BB,DEU,Online TA,TA/TO,D,D,0,No Deposit,Transient,72.69,0,1,4,290.76
City Hotel,0,44,2016,November,45,1,0,5,2,0,0,BB,DEU,Online TA,TA/TO,A,A,0,No Deposit,Transient,91.8,0,2,5,459.0
City Hotel,0,53,2016,November,45,4,0,2,2,0,0,SC,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,88.0,0,1,2,176.0
City Hotel,0,53,2016,November,45,4,0,2,2,0,0,SC,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,88.0,0,1,2,176.0
City Hotel,0,54,2016,November,45,4,0,2,2,0,0,SC,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,88.0,0,1,2,176.0
City Hotel,0,53,2016,November,45,4,0,2,2,0,0,SC,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,88.0,0,1,2,176.0
City Hotel,0,262,2016,November,45,4,0,2,3,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,146.7,0,2,2,293.4
City Hotel,0,11,2016,November,45,4,0,2,2,0,0,BB,PRT,Corporate,Corporate,D,D,1,No Deposit,Transient,65.0,1,2,2,130.0
City Hotel,0,29,2016,November,45,2,0,4,2,0,0,BB,CHE,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,70.0,0,0,4,280.0
City Hotel,0,52,2016,October,45,31,1,5,3,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,115.09,0,1,6,690.54
City Hotel,0,50,2016,November,45,2,0,4,2,0,0,HB,FRA,Offline TA/TO,TA/TO,A,D,1,No Deposit,Transient,141.0,0,0,4,564.0
City Hotel,0,1,2016,November,45,5,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,65.0,0,1,1,65.0
City Hotel,0,0,2017,January,4,23,1,1,1,0,0,BB,PRT,Complementary,TA/TO,A,A,1,No Deposit,Transient,0.0,0,1,2,0.0
City Hotel,0,0,2016,November,45,5,0,1,2,1,0,BB,PRT,Direct,Direct,D,D,0,No Deposit,Transient,140.0,0,0,1,140.0
City Hotel,0,48,2016,November,45,3,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,112.0,0,0,4,448.0
City Hotel,0,23,2016,November,46,6,1,0,2,0,0,BB,DEU,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,92.0,0,0,1,92.0
City Hotel,0,8,2016,November,45,2,1,4,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,115.6,0,1,5,578.0
City Hotel,0,0,2016,November,46,7,1,3,1,0,0,BB,BRA,Online TA,TA/TO,A,A,2,No Deposit,Transient,6.0,0,0,4,24.0
City Hotel,0,46,2016,October,45,31,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,112.0,0,0,7,784.0
City Hotel,0,41,2016,November,45,2,1,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,112.0,0,1,5,560.0
City Hotel,0,11,2016,November,45,1,1,5,2,0,0,BB,USA,Corporate,Corporate,C,C,0,No Deposit,Transient,110.0,0,1,6,660.0
City Hotel,0,48,2016,November,46,6,1,0,2,0,0,SC,CN,Online TA,TA/TO,A,A,0,No Deposit,Transient,79.2,0,1,1,79.2
City Hotel,0,94,2016,November,45,3,1,3,2,0,0,SC,USA,Online TA,TA/TO,A,A,0,No Deposit,Transient,79.2,0,1,4,316.8
City Hotel,0,49,2016,November,45,4,1,2,2,0,0,BB,BEL,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,112.0,0,0,3,336.0
City Hotel,0,127,2016,November,45,2,1,4,2,0,0,BB,DEU,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.0,0,3,5,450.0
City Hotel,0,86,2016,November,45,4,1,2,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,99.0,0,2,3,297.0
City Hotel,0,86,2016,November,45,4,1,2,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.0,0,2,3,270.0
City Hotel,0,51,2016,November,45,4,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,112.0,0,0,3,336.0
City Hotel,0,38,2016,November,45,4,1,2,2,0,0,BB,SWE,Online TA,TA/TO,D,D,0,No Deposit,Transient,118.0,0,2,3,354.0
City Hotel,0,41,2016,November,45,3,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,112.0,0,1,4,448.0
City Hotel,0,21,2016,November,46,6,1,0,2,0,0,SC,CHE,Online TA,TA/TO,A,A,0,No Deposit,Transient,100.0,0,2,1,100.0
City Hotel,0,44,2016,November,45,4,1,2,2,0,0,BB,FRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,110.13,0,2,3,330.39
City Hotel,0,126,2016,November,45,5,1,1,2,0,0,SC,CHE,Online TA,TA/TO,A,A,2,No Deposit,Transient,79.2,0,0,2,158.4
City Hotel,0,44,2016,November,45,4,1,2,2,0,0,BB,FRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,110.13,0,2,3,330.39
City Hotel,0,75,2016,November,45,2,1,4,2,0,0,SC,SRB,Online TA,TA/TO,A,A,0,No Deposit,Transient,79.2,0,2,5,396.0
City Hotel,0,35,2016,November,45,4,1,2,2,0,0,BB,FRA,Direct,Direct,D,D,0,No Deposit,Transient,155.0,0,3,3,465.0
City Hotel,0,74,2016,October,45,31,2,5,2,0,1,SC,FIN,Online TA,TA/TO,A,A,1,No Deposit,Transient,61.08,0,1,7,427.56
City Hotel,0,135,2016,November,45,5,1,1,2,0,0,BB,ITA,Online TA,TA/TO,A,A,2,No Deposit,Transient,90.0,0,2,2,180.0
City Hotel,0,5,2016,November,45,4,1,2,2,0,0,SC,ITA,Online TA,TA/TO,A,A,0,No Deposit,Transient,133.33,0,2,3,399.99
City Hotel,0,4,2016,November,45,3,1,3,2,0,0,BB,CHN,Online TA,TA/TO,A,A,0,No Deposit,Transient,131.75,0,1,4,527.0
City Hotel,0,8,2016,November,45,3,1,3,2,0,0,BB,NLD,Online TA,TA/TO,A,A,0,No Deposit,Transient,127.5,0,3,4,510.0
City Hotel,0,127,2016,November,45,2,1,4,2,0,0,BB,DEU,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.0,0,3,5,450.0
City Hotel,0,83,2016,November,45,4,1,2,3,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,122.4,0,2,3,367.20000000000005
City Hotel,0,199,2016,November,45,4,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,B,0,No Deposit,Transient,68.0,0,1,3,204.0
City Hotel,0,199,2016,November,45,4,1,2,1,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,1,No Deposit,Transient,63.75,0,1,3,191.25
City Hotel,0,199,2016,November,45,4,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,68.0,0,1,3,204.0
City Hotel,0,83,2016,November,45,3,1,3,2,0,0,BB,BEL,Online TA,TA/TO,D,D,0,No Deposit,Transient,92.0,0,1,4,368.0
City Hotel,0,48,2016,November,45,4,1,2,2,0,0,SC,CHE,Online TA,TA/TO,A,A,0,No Deposit,Transient,79.2,0,2,3,237.60000000000002
City Hotel,0,98,2016,November,45,2,1,4,2,0,0,BB,ITA,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.0,0,1,5,450.0
City Hotel,0,165,2016,November,45,5,1,1,2,0,0,SC,DEU,Online TA,TA/TO,A,A,0,No Deposit,Transient,80.1,0,2,2,160.2
City Hotel,0,20,2016,November,46,6,1,0,1,0,0,BB,DNK,Online TA,TA/TO,D,D,0,No Deposit,Transient,100.1,0,1,1,100.1
City Hotel,0,94,2016,November,45,3,1,3,2,0,0,SC,USA,Online TA,TA/TO,A,A,0,No Deposit,Transient,79.2,0,1,4,316.8
City Hotel,0,46,2016,November,46,6,1,0,1,0,0,BB,USA,Online TA,TA/TO,A,A,0,No Deposit,Transient,97.2,0,2,1,97.2
City Hotel,0,116,2016,November,45,3,1,3,2,0,0,BB,KOR,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.0,0,1,4,360.0
City Hotel,0,51,2016,November,45,2,1,4,2,0,0,SC,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,88.0,0,2,5,440.0
City Hotel,0,44,2016,November,45,5,1,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,112.0,0,1,2,224.0
City Hotel,0,46,2016,November,45,3,1,3,2,0,0,SC,DEU,Online TA,TA/TO,A,A,1,No Deposit,Transient,74.8,0,1,4,299.2
City Hotel,0,126,2016,November,45,2,1,4,2,0,0,BB,BRA,Direct,Direct,A,A,0,No Deposit,Transient,74.8,0,2,5,374.0
City Hotel,0,71,2016,November,45,3,1,3,2,0,0,BB,NLD,Direct,Direct,D,D,0,No Deposit,Transient,110.0,0,0,4,440.0
City Hotel,0,92,2016,November,45,2,1,4,2,0,0,BB,BRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.0,0,0,5,450.0
City Hotel,0,86,2016,November,45,4,1,2,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,90.0,0,2,3,270.0
City Hotel,0,52,2016,November,45,5,1,1,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,77.76,0,0,2,155.52
City Hotel,0,49,2016,November,45,4,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,112.0,0,0,3,336.0
City Hotel,0,17,2016,November,45,3,1,3,1,0,0,SC,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,61.52,0,1,4,246.08
City Hotel,0,42,2016,November,45,4,1,2,2,0,1,BB,ESP,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,112.0,0,2,3,336.0
City Hotel,0,80,2016,November,45,4,1,2,2,0,0,BB,NLD,Online TA,TA/TO,A,A,1,No Deposit,Transient,94.6,0,1,3,283.79999999999995
City Hotel,0,48,2016,November,46,6,1,0,2,0,0,SC,CN,Online TA,TA/TO,A,A,0,No Deposit,Transient,79.2,0,1,1,79.2
City Hotel,0,40,2016,November,46,6,2,0,2,1,0,BB,RUS,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,134.0,0,0,2,268.0
City Hotel,0,32,2016,November,46,7,1,0,2,0,0,SC,PRT,Complementary,TA/TO,D,E,1,No Deposit,Transient,0.0,0,1,1,0.0
City Hotel,0,23,2016,November,46,12,1,1,2,0,0,BB,PRT,Complementary,TA/TO,D,E,2,No Deposit,Group,0.0,0,1,2,0.0
City Hotel,0,2,2017,May,18,3,0,1,1,0,0,BB,PRT,Complementary,TA/TO,A,D,1,No Deposit,Transient,0.0,0,2,1,0.0
City Hotel,0,2,2017,May,18,3,0,1,1,0,0,BB,PRT,Direct,Direct,A,A,1,No Deposit,Transient,94.0,0,0,1,94.0
City Hotel,0,3,2017,June,25,19,1,0,2,2,0,SC,PRT,Complementary,TA/TO,F,F,0,No Deposit,Transient,0.0,0,2,1,0.0
City Hotel,0,3,2016,November,45,3,2,3,2,0,0,BB,BRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,146.4,0,2,5,732.0
City Hotel,0,30,2016,November,45,4,2,2,2,0,0,BB,NOR,Online TA,TA/TO,D,D,0,No Deposit,Transient,140.88,0,2,4,563.52
City Hotel,0,31,2016,November,46,7,1,0,1,0,0,SC,FRA,Offline TA/TO,TA/TO,A,A,2,No Deposit,Transient,63.0,0,0,1,63.0
City Hotel,0,54,2016,November,45,5,2,1,2,0,0,SC,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,118.33,0,3,3,354.99
City Hotel,0,6,2016,November,46,7,1,0,1,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,197.0,0,0,1,197.0
City Hotel,0,14,2016,November,46,7,1,0,1,0,0,BB,ITA,Online TA,TA/TO,A,A,2,No Deposit,Transient,142.64,0,1,1,142.64
City Hotel,0,15,2016,November,46,8,0,1,1,0,0,BB,ITA,Online TA,TA/TO,A,A,0,No Deposit,Transient,142.64,0,1,1,142.64
City Hotel,0,18,2016,November,46,6,2,0,2,0,0,BB,AUT,Online TA,TA/TO,A,A,0,No Deposit,Transient,155.0,0,2,2,310.0
City Hotel,0,71,2016,November,46,6,2,0,2,0,0,SC,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,120.15,0,0,2,240.3
City Hotel,0,10,2016,November,45,4,2,2,2,0,0,BB,FRA,Direct,Direct,A,A,0,No Deposit,Transient,114.85,0,0,4,459.4
City Hotel,0,10,2016,November,45,4,2,2,2,0,0,SC,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,94.91,0,1,4,379.64
City Hotel,0,51,2016,November,45,4,2,2,2,1,0,BB,NLD,Online TA,TA/TO,A,A,0,No Deposit,Transient,148.75,0,1,4,595.0
City Hotel,0,38,2016,November,45,4,2,2,2,0,0,BB,NLD,Online TA,TA/TO,D,D,0,No Deposit,Transient,120.91,0,2,4,483.64
City Hotel,0,48,2016,November,45,5,2,1,2,0,0,BB,FRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,131.72,0,2,3,395.15999999999997
City Hotel,0,1,2016,November,46,6,2,0,3,0,0,BB,CHE,Online TA,TA/TO,D,D,0,No Deposit,Transient,232.5,0,1,2,465.0
City Hotel,0,9,2016,November,45,2,2,4,2,0,0,SC,DEU,Online TA,TA/TO,A,A,0,No Deposit,Transient,113.0,0,1,6,678.0
City Hotel,0,44,2016,November,46,6,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,112.0,0,1,3,336.0
City Hotel,0,11,2016,November,45,1,2,6,2,0,0,SC,ARG,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,79.5,0,0,8,636.0
City Hotel,0,13,2016,November,46,7,1,1,1,0,0,SC,JPN,Online TA,TA/TO,A,A,0,No Deposit,Transient,134.75,0,1,2,269.5
City Hotel,0,5,2016,November,46,8,0,1,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,Transient,224.0,1,3,1,224.0
City Hotel,0,3,2016,November,46,7,1,1,1,0,0,BB,ISR,Groups,TA/TO,A,D,0,No Deposit,Transient,140.0,0,1,2,280.0
City Hotel,0,26,2016,November,46,7,1,1,1,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,153.23,0,1,2,306.46
City Hotel,0,26,2016,November,46,7,1,1,1,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,153.23,0,1,2,306.46
City Hotel,0,14,2016,November,46,7,1,1,1,0,0,BB,ITA,Online TA,TA/TO,A,A,0,No Deposit,Transient,137.16,0,1,2,274.32
City Hotel,0,3,2016,November,46,7,1,1,1,0,0,BB,ISR,Groups,TA/TO,A,D,0,No Deposit,Transient,140.0,0,1,2,280.0
City Hotel,0,82,2016,November,45,4,2,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,122.76,0,2,5,613.8000000000001
City Hotel,0,3,2016,November,46,7,1,1,1,0,0,BB,ISR,Groups,TA/TO,A,D,0,No Deposit,Transient,140.0,0,1,2,280.0
City Hotel,0,3,2016,November,46,7,1,1,1,0,0,BB,ISR,Groups,TA/TO,A,D,0,No Deposit,Transient,140.0,0,1,2,280.0
City Hotel,0,3,2016,November,46,7,1,1,1,0,0,BB,ISR,Groups,TA/TO,A,D,0,No Deposit,Transient,140.0,0,1,2,280.0
City Hotel,0,44,2016,November,45,5,2,2,2,0,0,BB,ITA,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient,112.0,0,0,4,448.0
City Hotel,0,14,2016,November,46,7,1,1,1,0,0,BB,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,189.5,0,1,2,379.0
City Hotel,0,124,2016,November,45,5,2,2,2,0,0,BB,DEU,Online TA,TA/TO,A,A,3,No Deposit,Transient,140.15,0,0,4,560.6
City Hotel,0,7,2016,November,46,7,1,1,2,0,0,BB,FRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,215.0,0,1,2,430.0
City Hotel,0,16,2016,November,46,6,2,1,1,0,0,BB,CN,Online TA,TA/TO,A,A,0,No Deposit,Transient,163.17,0,2,3,489.51
City Hotel,0,90,2016,November,46,7,1,1,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,171.9,0,1,2,343.8
City Hotel,0,13,2016,November,46,8,0,1,1,0,0,SC,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,140.0,0,0,1,140.0
City Hotel,0,62,2016,November,46,7,1,1,1,0,0,SC,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,143.2,0,0,2,286.4
City Hotel,0,106,2016,November,46,8,0,1,2,0,0,BB,DEU,Online TA,TA/TO,A,A,0,No Deposit,Transient,171.9,0,1,1,171.9
City Hotel,0,6,2016,November,46,8,0,1,1,0,0,BB,FRA,Corporate,Corporate,D,D,0,No Deposit,Transient,94.0,0,0,1,94.0
City Hotel,0,6,2016,November,46,8,0,1,1,0,0,BB,FRA,Corporate,Corporate,D,D,0,No Deposit,Transient,94.0,0,0,1,94.0
City Hotel,0,1,2016,November,46,8,0,1,1,0,0,BB,ESP,Corporate,Corporate,A,A,0,No Deposit,Transient,161.88,0,0,1,161.88
City Hotel,0,11,2016,November,45,3,2,4,2,0,0,SC,USA,Online TA,TA/TO,A,A,0,No Deposit,Transient,96.41,0,1,6,578.46
City Hotel,0,4,2016,November,46,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,D,D,0,No Deposit,Transient,94.0,0,0,1,94.0
City Hotel,0,1,2016,November,48,22,0,1,1,0,0,BB,PRT,Corporate,Corporate,A,A,0,No Deposit,Transient,88.0,1,0,1,88.0
City Hotel,0,46,2016,November,45,4,2,3,2,0,0,BB,BRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,128.38,0,1,5,641.9
City Hotel,0,0,2016,November,45,5,2,2,2,0,0,BB,AGO,Direct,Direct,A,A,1,No Deposit,Transient,89.0,0,0,4,356.0
City Hotel,0,1,2016,November,45,5,2,2,2,0,0,BB,GRC,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,68.0,0,1,4,272.0
City Hotel,0,40,2016,November,46,7,1,2,2,0,0,SC,FIN,Online TA,TA/TO,A,A,0,No Deposit,Transient,135.33,0,1,3,405.99
City Hotel,0,12,2016,December,52,21,0,1,1,0,0,BB,PRT,Corporate,Corporate,A,D,0,No Deposit,Transient,79.0,0,1,1,79.0
City Hotel,0,24,2016,November,45,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,Transient,174.9,0,3,5,874.5
City Hotel,0,75,2016,November,46,7,1,2,3,0,0,BB,PRT,Online TA,TA/TO,A,A,2,No Deposit,Transient,157.25,0,3,3,471.75
City Hotel,0,71,2016,November,45,4,2,4,2,0,0,SC,DEU,Online TA,TA/TO,A,A,0,No Deposit,Transient,120.15,0,2,6,720.9000000000001
City Hotel,0,209,2016,November,46,6,2,2,1,0,0,BB,SVK,Online TA,TA/TO,A,A,0,No Deposit,Transient-Party,152.1,0,1,4,608.4
City Hotel,0,2,2016,November,46,9,0,1,1,0,0,BB,DEU,Direct,Direct,A,A,0,No Deposit,Transient,175.0,0,0,1,175.0
City Hotel,0,13,2016,November,46,8,0,2,1,0,0,BB,GBR,Corporate,Corporate,A,A,0,No Deposit,Transient,161.0,0,0,2,322.0
City Hotel,0,15,2016,November,46,8,0,2,1,0,0,BB,GBR,Direct,Direct,A,A,1,No Deposit,Transient,190.0,0,0,2,380.0
City Hotel,0,95,2016,November,46,7,1,2,2,0,0,BB,DNK,Online TA,TA/TO,D,D,0,No Deposit,Transient,185.4,0,1,3,556.2
City Hotel,0,24,2016,November,46,10,0,1,2,0,0,BB,PRT,Direct,Direct,D,D,1,No Deposit,Transient,185.4,0,1,1,185.4
City Hotel,0,107,2016,November,46,6,2,2,2,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,117.28,0,0,4,469.12
City Hotel,0,107,2016,November,46,6,2,2,2,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,117.28,0,0,4,469.12
City Hotel,0,107,2016,November,46,6,2,2,2,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,117.28,0,0,4,469.12
City Hotel,0,107,2016,November,46,6,2,2,2,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,117.28,0,0,4,469.12
City Hotel,0,34,2016,November,46,6,2,2,2,0,0,BB,FIN,Direct,Direct,A,K,0,No Deposit,Transient,176.25,0,0,4,705.0
City Hotel,0,38,2016,November,46,10,0,3,2,0,0,BB,FIN,Direct,Direct,A,A,0,No Deposit,Transient,145.0,0,0,3,435.0
City Hotel,0,38,2016,November,46,10,1,3,2,0,0,BB,FIN,Direct,Direct,A,A,0,No Deposit,Transient,147.25,0,2,4,589.0
City Hotel,0,15,2016,November,46,8,0,2,1,0,0,BB,GBR,Direct,Direct,A,A,2,No Deposit,Transient,190.0,0,1,2,380.0
City Hotel,0,6,2016,November,46,9,0,1,2,0,0,BB,JPN,Corporate,Corporate,A,A,0,No Deposit,Transient,179.38,0,0,1,179.38
City Hotel,0,81,2016,November,46,6,2,2,1,0,0,BB,DNK,Online TA,TA/TO,D,D,0,No Deposit,Transient,146.6,0,1,4,586.4
City Hotel,0,82,2016,November,46,7,1,2,1,0,0,SC,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,133.98,0,1,3,401.93999999999994
City Hotel,0,81,2016,November,46,6,2,2,1,0,0,BB,RUS,Online TA,TA/TO,D,D,0,No Deposit,Transient,146.6,0,1,4,586.4
City Hotel,0,14,2016,November,46,8,0,2,1,0,0,SC,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,134.75,0,1,2,269.5
City Hotel,0,81,2016,November,46,6,2,2,1,0,0,BB,DNK,Online TA,TA/TO,D,D,0,No Deposit,Transient,146.6,0,1,4,586.4
